Pid,Title,Category,Subcategory,weekday,hour,image,label
295107,CANON AE1 1977  TOKINA FD 35-70 RMC III KODAK COLOR ?  200ISO VENEZIA  2015 BIENNALE DARTE DOUBLEEXPOSURE  #canonae1 #kodak #kodakmoment #35mmfilm #buyfilmnotmegapixels #35mm #green #analogphotography  #venezia  #vsco #biennaledivenezia #,Social&People,"Good,Morning",5,16,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/37542@N81/295107.jpg,7.09
295797,image,Entertainment,Books,0,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/33227@N84/295797.jpg,10.37
295804,_MG_4433,Holiday&Celebrations,Party,3,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/39915@N12/295804.jpg,6.99
295808,_MG_4535,Holiday&Celebrations,Party,3,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/39915@N12/295808.jpg,6.87
295810,_MG_4588,Holiday&Celebrations,Party,3,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/39915@N12/295810.jpg,6.94
295811,_MG_4595,Holiday&Celebrations,Party,3,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/39915@N12/295811.jpg,7.07
295812,_MG_4634,Holiday&Celebrations,Party,3,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/39915@N12/295812.jpg,6.98
295826,DSC03167,Travel&Active&Sports,Bodybuilding,2,14,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/33301@N89/295826.jpg,10.43
295876,_MG_4462,Holiday&Celebrations,Party,3,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/39915@N12/295876.jpg,6.87
295877,_MG_4487,Holiday&Celebrations,Party,3,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/39915@N12/295877.jpg,6.86
295879,_MG_4510,Holiday&Celebrations,Party,3,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/39915@N12/295879.jpg,6.87
295880,_MG_4524,Holiday&Celebrations,Party,3,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/39915@N12/295880.jpg,6.88
295883,_MG_4544,Holiday&Celebrations,Party,3,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/39915@N12/295883.jpg,6.87
295884,_MG_4611,Holiday&Celebrations,Party,3,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/39915@N12/295884.jpg,6.86
295885,_MG_4627,Holiday&Celebrations,Party,3,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/39915@N12/295885.jpg,6.93
295976,Blood Ravens Attack Bikes,Travel&Active&Sports,Baltimore,0,5,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/295976.jpg,5.86
295977,Blood Ravens Assault Marines,Travel&Active&Sports,Baltimore,1,3,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/295977.jpg,5.39
295978,Blood Ravens Bikers,Travel&Active&Sports,Baltimore,1,3,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/295978.jpg,5.58
295979,Blood Ravens Bikers,Travel&Active&Sports,Baltimore,1,3,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/295979.jpg,5.49
295980,Blood Ravens Bikers,Travel&Active&Sports,Baltimore,1,3,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/295980.jpg,5.52
296046,Blood Ravens Assault Marines,Travel&Active&Sports,Baltimore,1,3,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/296046.jpg,5.32
296047,Blood Ravens Assault Marines,Travel&Active&Sports,Baltimore,1,3,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/296047.jpg,5.46
297034,Sake bottles at a liquor shop,Food,Drinks,6,13,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/34077@N80/297034.jpg,8.29
297647,"Fotograf Agne Sterberg, AGMA Forntid & ventyr AB, www.destinationhogakusten.com",Travel&Active&Sports,Baseball,4,6,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/17614@N19/297647.jpg,5.29
297653,"Fotograf Agne Sterberg, AGMA Forntid & ventyr AB, www.destinationhogakusten.com",Travel&Active&Sports,Baseball,1,0,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/17614@N19/297653.jpg,4.52
297654,"Fotograf Agne Sterberg, AGMA Forntid & ventyr AB, www.destinationhogakusten.com",Travel&Active&Sports,Baseball,1,0,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/17614@N19/297654.jpg,4.32
297655,"Fotograf Agne Sterberg, AGMA Forntid & ventyr AB, www.destinationhogakusten.com",Travel&Active&Sports,Baseball,6,4,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/17614@N19/297655.jpg,4.32
297657,"Fotograf Agne Sterberg, AGMA Forntid & ventyr AB, www.destinationhogakusten.com",Travel&Active&Sports,Baseball,4,2,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/17614@N19/297657.jpg,4.32
297858,Blood Ravens Assault Terminators,Travel&Active&Sports,Baltimore,2,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/297858.jpg,6.41
297878,Blood Angels Terminator Captain,Travel&Active&Sports,Baltimore,2,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/297878.jpg,6.36
297883,Blood Ravens Terminators,Travel&Active&Sports,Baltimore,2,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/297883.jpg,6.21
297891,Blood Ravens Legion Devastators,Travel&Active&Sports,Baltimore,2,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/297891.jpg,6.23
298258,Blood Ravens Sanguinary Priest,Travel&Active&Sports,Baltimore,5,8,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/298258.jpg,6.7
298260,Blood Ravens 30k Devastators,Travel&Active&Sports,Baltimore,5,8,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/298260.jpg,6.66
298263,Blood Ravens Sternguard,Travel&Active&Sports,Baltimore,5,8,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/298263.jpg,6.63
298857,"Pablo, 12 das. Feliz Navidad.  Sensuum Boutique fotgrafos de Mrida Badajoz Caceres Extremadura",Holiday&Celebrations,Christmas,1,4,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/40260@N6/298857.jpg,6.87
298863,Earn Your Stripes,Travel&Active&Sports,Cheerleading,0,9,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/26049@N56/298863.jpg,7.83
298907,"Pablo, 12 das. Feliz Navidad.  Sensuum Boutique fotgrafos de Mrida Badajoz Caceres Extremadura",Holiday&Celebrations,Christmas,1,3,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/40260@N6/298907.jpg,7.01
298964,Blood Angels Terminator Captain,Travel&Active&Sports,Baltimore,2,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/298964.jpg,6.49
298966,Blood Ravens Assault Terminators,Travel&Active&Sports,Baltimore,2,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/298966.jpg,6.34
298967,Blood Ravens Assault Terminators,Travel&Active&Sports,Baltimore,2,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/298967.jpg,6.32
298968,Blood Ravens Assault Terminators,Travel&Active&Sports,Baltimore,2,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/298968.jpg,6.3
299372,www.facebook.com/bohcro/,Travel&Active&Sports,Bodybuilding,1,13,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/40309@N50/299372.jpg,7.09
300072,"Fotograf Agne Sterberg, AGMA Forntid & ventyr AB, www.destinationhogakusten.com",Travel&Active&Sports,Baseball,2,3,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/17614@N19/300072.jpg,5.09
300073,"Fotograf Agne Sterberg, AGMA Forntid & ventyr AB, www.destinationhogakusten.com",Travel&Active&Sports,Baseball,0,1,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/17614@N19/300073.jpg,4.52
300074,"Fotograf Agne Sterberg, AGMA Forntid & ventyr AB, www.destinationhogakusten.com",Travel&Active&Sports,Baseball,1,6,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/17614@N19/300074.jpg,5.29
300075,"Fotograf Agne Sterberg, AGMA Forntid & ventyr AB, www.destinationhogakusten.com",Travel&Active&Sports,Baseball,0,1,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/17614@N19/300075.jpg,4.52
300076,"Fotograf Agne Sterberg, AGMA Forntid & ventyr AB, www.destinationhogakusten.com",Travel&Active&Sports,Baseball,0,1,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/17614@N19/300076.jpg,4.39
300077,"Fotograf Agne Sterberg, AGMA Forntid & ventyr AB, www.destinationhogakusten.com",Travel&Active&Sports,Baseball,1,6,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/17614@N19/300077.jpg,4.09
300078,"Fotograf Agne Sterberg, AGMA Forntid & ventyr AB, www.destinationhogakusten.com",Travel&Active&Sports,Baseball,1,5,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/17614@N19/300078.jpg,4.0
300079,"Fotograf Agne Sterberg, AGMA Forntid & ventyr AB, www.destinationhogakusten.com",Travel&Active&Sports,Baseball,1,5,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/17614@N19/300079.jpg,3.91
300119,"Fotograf Agne Sterberg, AGMA Forntid & ventyr AB, www.destinationhogakusten.com",Travel&Active&Sports,Baseball,0,0,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/17614@N19/300119.jpg,4.52
300120,"Fotograf Agne Sterberg, AGMA Forntid & ventyr AB, www.destinationhogakusten.com",Travel&Active&Sports,Baseball,0,0,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/17614@N19/300120.jpg,4.52
300121,"Fotograf Agne Sterberg, AGMA Forntid & ventyr AB, www.destinationhogakusten.com",Travel&Active&Sports,Baseball,3,2,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/17614@N19/300121.jpg,5.17
300122,"Fotograf Agne Sterberg, AGMA Forntid & ventyr AB, www.destinationhogakusten.com",Travel&Active&Sports,Baseball,0,2,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/17614@N19/300122.jpg,4.39
300123,"Fotograf Agne Sterberg, AGMA Forntid & ventyr AB, www.destinationhogakusten.com",Travel&Active&Sports,Baseball,3,6,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/17614@N19/300123.jpg,4.25
300124,"Fotograf Agne Sterberg, AGMA Forntid & ventyr AB, www.destinationhogakusten.com",Travel&Active&Sports,Baseball,1,6,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/17614@N19/300124.jpg,4.17
300420,Red TAC Link Carabiner knot work,Fashion,Hair,0,0,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/11808@N61/300420.jpg,10.18
300638,"Fotograf Agne Sterberg, AGMA Forntid & ventyr AB, www.destinationhogakusten.com",Travel&Active&Sports,Baseball,0,2,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/17614@N19/300638.jpg,4.75
300639,"Fotograf Agne Sterberg, AGMA Forntid & ventyr AB, www.destinationhogakusten.com",Travel&Active&Sports,Baseball,4,4,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/17614@N19/300639.jpg,4.52
300744,Baker County Tourism  basecampbaker.com 23887,Holiday&Celebrations,Christmas,2,9,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/38822@N59/300744.jpg,7.35
300832,Horseshoe nail knot work crosses,Fashion,Makeup,6,8,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/11808@N61/300832.jpg,9.93
301122,Blood Angels Terminator Captain,Travel&Active&Sports,Baltimore,2,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/301122.jpg,6.43
301123,Blood Ravens Terminators,Travel&Active&Sports,Baltimore,2,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/301123.jpg,6.27
301125,Blood Ravens Assault Terminators,Travel&Active&Sports,Baltimore,2,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/301125.jpg,6.38
301126,Blood Ravens Assault Terminators,Travel&Active&Sports,Baltimore,2,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/301126.jpg,6.38
301462,Gift Exchange project that I received,Animal,Horses,2,7,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/11808@N61/301462.jpg,9.47
302172,Blood Ravens Assault Terminators,Travel&Active&Sports,Baltimore,2,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/302172.jpg,6.44
302180,Blood Ravens Terminators,Travel&Active&Sports,Baltimore,2,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/302180.jpg,6.21
302188,Blood Ravens Assault Terminators,Travel&Active&Sports,Baltimore,2,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/302188.jpg,6.43
302192,Blood Ravens Legion Devastators,Travel&Active&Sports,Baltimore,2,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/302192.jpg,6.21
302470,Blood Ravens Librarians,Travel&Active&Sports,Baltimore,1,4,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/302470.jpg,6.04
302471,Blood Ravens Librarians,Travel&Active&Sports,Baltimore,1,4,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/302471.jpg,5.98
302506,Space Hulk Game,Travel&Active&Sports,Baltimore,0,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/302506.jpg,6.27
302507,Space Hulk Game,Travel&Active&Sports,Baltimore,0,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/302507.jpg,6.39
302510,Space Hulk Game,Travel&Active&Sports,Baltimore,0,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/302510.jpg,6.34
302511,Space Hulk Game,Travel&Active&Sports,Baltimore,1,4,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/302511.jpg,6.43
302758,"Fotograf Agne Sterberg, AGMA Forntid & ventyr AB, www.destinationhogakusten.com",Travel&Active&Sports,Baseball,1,3,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/17614@N19/302758.jpg,5.13
302759,"Fotograf Agne Sterberg, AGMA Forntid & ventyr AB, www.destinationhogakusten.com",Travel&Active&Sports,Baseball,5,1,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/17614@N19/302759.jpg,5.36
303045,,Holiday&Celebrations,New,3,18,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/31610@N30/303045.jpg,5.25
303046,,Holiday&Celebrations,New,3,18,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/31610@N30/303046.jpg,5.25
303048,,Holiday&Celebrations,New,3,18,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/31610@N30/303048.jpg,5.04
303051,,Holiday&Celebrations,New,3,18,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/31610@N30/303051.jpg,5.13
303067,,Holiday&Celebrations,New,3,18,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/31610@N30/303067.jpg,5.17
303097,,Holiday&Celebrations,New,3,19,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/31610@N30/303097.jpg,5.21
303099,,Holiday&Celebrations,New,3,19,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/31610@N30/303099.jpg,5.25
303111,,Holiday&Celebrations,New,3,19,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/31610@N30/303111.jpg,5.09
303138,,Holiday&Celebrations,New,3,19,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/31610@N30/303138.jpg,5.21
303146,,Holiday&Celebrations,New,3,19,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/31610@N30/303146.jpg,5.13
303171,,Holiday&Celebrations,New,3,19,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/31610@N30/303171.jpg,5.17
303189,,Holiday&Celebrations,New,3,19,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/31610@N30/303189.jpg,5.13
303228,,Holiday&Celebrations,New,3,19,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/31610@N30/303228.jpg,5.09
303250,Twins of Brick Lane / by Zabou,Urban,StreetArt,2,3,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/5656@N26/303250.jpg,8.35
303276,,Holiday&Celebrations,New,3,19,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/31610@N30/303276.jpg,5.21
303468,,Holiday&Celebrations,New,3,19,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/31610@N30/303468.jpg,5.09
303514,Blood Ravens Stormravens,Travel&Active&Sports,Baltimore,2,3,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/303514.jpg,6.09
303619,,Holiday&Celebrations,New,3,19,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/31610@N30/303619.jpg,4.95
303700,,Holiday&Celebrations,New,3,19,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/31610@N30/303700.jpg,5.17
303723,,Holiday&Celebrations,New,3,19,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/31610@N30/303723.jpg,5.17
303733,Blood Ravens Librarians,Travel&Active&Sports,Baltimore,1,4,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/303733.jpg,6.02
303742,Space Hulk Game,Travel&Active&Sports,Baltimore,0,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/303742.jpg,7.46
303743,Space Hulk Game,Travel&Active&Sports,Baltimore,0,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/303743.jpg,6.34
303744,Space Hulk Game,Travel&Active&Sports,Baltimore,0,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30018@N88/303744.jpg,6.36
303771,,Holiday&Celebrations,New,3,19,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/31610@N30/303771.jpg,4.95
303839,,Holiday&Celebrations,New,3,19,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/31610@N30/303839.jpg,4.91
303904,,Holiday&Celebrations,New,3,19,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/31610@N30/303904.jpg,4.81
303909,,Holiday&Celebrations,New,3,19,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/31610@N30/303909.jpg,4.91
